ParkName,ParkCode,Region,Location,Year,Month,Count
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT FORT HILL,2017,7,"9,958"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT FORT HILL,2017,8,"8,200"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT FORT HILL,2017,9,"8,639"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT FORT HILL,2017,10,"1,943"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT FORT HILL,2017,11,"6,023"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT FORT HILL,2017,12,"4,319"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,1,879
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,2,"1,204"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,3,"1,042"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,4,"1,718"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,5,"2,008"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,6,"2,891"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,7,"4,647"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,8,"8,663"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,9,"2,829"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,10,"2,004"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,11,"1,055"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT GREAT ISLAND,2017,12,712
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,1,"3,081"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,2,"2,482"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,3,"3,066"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,4,830
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,5,"1,880"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,6,"4,272"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,7,"13,115"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,8,"10,564"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,9,"4,033"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,10,"2,053"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,11,"1,042"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HEAD OF THE MEADOW BEACH,2017,12,507
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,1,"8,301"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,2,"11,893"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,3,"10,839"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,4,"15,462"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,5,"15,399"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,6,"43,410"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,7,"40,385"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,8,"25,571"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,9,"20,626"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,10,"14,504"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,11,"8,117"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT HERRING COVE BEACH,2017,12,"4,920"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,1,0
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,2,0
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,3,0
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,4,0
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,5,145
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,6,"2,885"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,7,"13,334"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,8,"11,834"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,9,"1,669"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,10,0
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,11,0
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT LITTLE CREEK AREA (HIGH-USE SEASON),2017,12,0
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,1,"1,252"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,2,405
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,3,0
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,4,0
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,5,0
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,6,"5,721"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,7,"23,746"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,8,"43,701"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,9,"10,433"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,10,"6,456"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,11,"2,966"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI BEACH,2017,12,"1,210"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,1,441
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,2,"2,251"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,3,"1,771"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,4,"3,214"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,5,"4,357"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,6,"5,442"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,7,"6,268"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,8,"12,148"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,9,"3,990"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,10,"4,002"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,11,"1,974"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT MARCONI STATION,2017,12,756
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,1,"6,539"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,2,"7,115"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,3,"6,996"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,4,"11,164"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,5,"14,623"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,6,"30,371"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,7,"38,590"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,8,"29,603"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,9,"27,116"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,10,"16,941"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,11,"12,165"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT NAUSET LIGHT BEACH,2017,12,"6,719"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,1,"1,416"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,2,"1,147"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,3,"2,370"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,4,"2,129"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,5,"3,286"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,6,"3,965"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,7,"5,130"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,8,"3,921"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,9,"4,031"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,10,"3,349"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,11,"2,083"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PILGRIM HEIGHTS,2017,12,"1,227"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,1,213
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,2,180
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,3,429
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,4,"1,115"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,5,"1,579"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,6,"2,533"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,7,"3,573"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,8,"4,827"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,9,"1,843"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,10,"1,361"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,11,732
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN AIRPORT,2017,12,628
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,1,996
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,2,659
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,3,"1,548"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,4,"6,176"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,5,"7,404"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,6,"11,401"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,7,"17,360"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,8,"20,075"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,9,"10,944"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,10,"7,726"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,11,"2,670"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT PROVINCETOWN VISITOR CENTER,2017,12,"1,911"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,1,"3,155"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,2,"4,634"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,3,"3,387"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,4,"14,357"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,5,"13,796"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,6,"21,139"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,7,"29,877"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,8,"38,403"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,9,"22,400"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,10,"14,479"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,11,"5,939"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT RACE POINT BEACH,2017,12,"2,893"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,1,"5,829"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,2,"5,573"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,3,"8,872"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,4,"8,797"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,5,"19,620"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,6,"17,114"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,7,"30,056"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,8,"26,726"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,9,"17,281"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,10,"13,793"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,11,"6,649"
Cape Cod NS,CACO,Northeast,TRAFFIC COUNT AT SALT POND VISITOR CENTER,2017,12,"4,966"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,1,"1,094"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,2,"1,621"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,3,"2,255"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,4,"4,608"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,5,"2,867"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,6,"8,419"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,7,"12,742"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,8,"9,895"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,9,"6,532"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,10,"3,870"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,11,"2,244"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT Coquina Beach,2017,12,"1,356"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,1,"4,931"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,2,500
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,3,500
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,4,182
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,5,2
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,6,8
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,7,33
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,8,20
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,9,25
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,10,"2,642"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,11,"3,299"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 34,2017,12,"1,156"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,1,"1,167"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,2,"1,448"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,3,"1,639"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,4,"7,457"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,5,"7,407"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,6,"9,808"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,7,"10,174"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,8,"9,096"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,9,"7,241"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,10,"8,274"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,11,"8,094"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 43/44,2017,12,"1,853"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,1,"2,468"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,2,"2,705"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,3,"3,876"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,4,"5,645"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,5,"7,127"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,6,"8,159"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,7,"8,067"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,8,"7,666"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,9,"12,610"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,10,"13,030"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,11,"6,007"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 55,2017,12,"3,570"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,1,0
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,2,286
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,3,254
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,4,100
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,5,179
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,6,187
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,7,214
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,8,157
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,9,201
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,10,185
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,11,110
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT RAMP 70,2017,12,67
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,1,"36,139"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,2,"33,549"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,3,"56,451"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,4,"94,112"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,5,"105,255"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,6,"140,630"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,7,"154,261"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,8,"134,789"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,9,"110,778"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,10,"94,301"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,11,"65,419"
Cape Hatteras NS,CAHA,Southeast,TRAFFIC COUNT AT WHALEBONE JUNCTION,2017,12,"47,211"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,1,"2,598"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,2,"3,384"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,3,"4,242"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,4,"3,853"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,5,"4,780"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,6,"5,512"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,7,"4,926"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,8,"4,691"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,9,"4,464"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,10,"3,607"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,11,"3,131"
Cape Lookout NS,CALO,Southeast,TRAFFIC COUNT AT PICNIC AREA,2017,12,"3,307"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,1,124
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,2,204
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,3,680
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,4,"1,076"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,5,"1,125"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,6,948
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,7,604
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,8,663
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,9,616
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,10,"1,709"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,11,129
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BULLFROG,2017,12,258
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,1,158
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,2,227
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,3,"1,210"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,4,"1,858"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,5,"2,061"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,6,"1,932"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,7,863
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,8,"1,509"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,9,"1,637"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,10,"2,552"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,11,"1,586"
Capitol Reef NP,CARE,Intermountain,TRAFFIC COUNT AT BURR TRAIL,2017,12,372
