ParkName,UnitCode,ParkType,Region,State,Year,Month,DayVisits,LodgingOther,CampingOther,CampingTent,CampingRV,CampingBackcountry
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2017,3,292,0,0,0,0,174
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2017,4,216,0,0,0,0,102
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2017,5,172,0,0,0,0,52
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2017,6,148,0,0,0,0,56
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2017,7,438,0,0,0,0,174
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2017,8,156,0,0,0,0,78
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2017,9,61,0,0,0,0,21
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2017,10,422,0,0,0,0,174
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2017,11,182,0,0,0,0,52
Bering Land Bridge NPRES,BELA,National Preserve,Alaska,AK,2017,12,168,0,0,0,0,55
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,1,"35,105","2,095",668,"6,785","6,226","4,717"
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,2,"41,670","1,965",638,"5,481","7,268","4,051"
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,3,"74,735","4,946","1,671","9,325","6,005","10,548"
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,4,"49,609","4,184","1,391","7,732","3,511","3,351"
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,5,"37,045","3,999",344,"5,620",810,"2,073"
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,6,"23,500","4,281",114,"2,789",401,984
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,7,"20,599","3,277",94,"2,895",868,826
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,8,"16,382","3,036",48,"2,640",336,722
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,9,"19,734","3,420",85,"2,955",398,"1,845"
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,10,"35,094","4,164",380,"4,415",648,"3,807"
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,11,"45,739","4,512","1,419","7,992","3,474","4,896"
Big Bend NP,BIBE,National Park,Intermountain,TX,2017,12,"41,064","4,606","1,352","6,817","3,584","4,735"
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,1,"117,520",0,0,642,"3,015",289
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,2,"125,431",0,0,765,"3,188",209
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,3,"138,863",0,0,492,"1,840","1,304"
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,4,"94,443",0,0,70,460,207
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,5,"76,725",0,0,100,122,1
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,6,"43,093",0,0,32,95,0
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,7,"72,270",0,0,15,52,0
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,8,"48,465",0,0,12,42,0
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,9,"32,593",0,0,0,0,497
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,10,"33,984",0,0,0,0,4
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,11,"54,160",0,0,0,0,21
Big Cypress NPRES,BICY,National Preserve,Southeast,FL,2017,12,"85,336",0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,1,359,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,2,412,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,3,566,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,4,946,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,5,"4,895",0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,6,"9,641",0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,7,"6,319",0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,8,"8,099",0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,9,"3,493",0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,10,"1,415",0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,11,316,0,0,0,0,0
Big Hole NB,BIHO,National Battlefield,Pacific West,MT,2017,12,256,0,0,0,0,0
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,1,"24,920",0,0,18,90,276
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,2,"35,006",0,0,48,227,388
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,3,"56,083",0,0,27,806,954
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,4,"84,737","2,041",0,690,"3,531","1,187"
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,5,"71,309",221,0,984,"4,440","1,283"
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,6,"83,568",177,0,"1,177","5,249","1,651"
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,7,"86,812",155,0,997,"5,228","1,162"
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,8,"76,227",185,0,897,"2,631",576
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,9,"67,211",390,0,"1,729","5,140","1,088"
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,10,"80,220",534,0,"2,034","7,582","1,585"
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,11,"50,664",0,0,243,"1,167","1,106"
Big South Fork NRRA,BISO,National River,Southeast,TN,2017,12,"44,443",0,0,4,218,391
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,1,"12,986",0,0,0,0,262
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,2,"12,506",0,0,0,0,299
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,3,"11,314",0,0,0,0,488
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,4,"11,698",0,0,0,0,383
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,5,"14,247",0,0,0,0,219
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,6,"12,556",0,0,0,0,169
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,7,"15,392",0,0,0,0,132
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,8,"15,024",0,0,0,0,32
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,9,"11,981",0,0,0,0,33
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,10,"18,379",0,0,0,0,204
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,11,"18,008",0,0,0,0,432
Big Thicket NPRES,BITH,National Preserve,Intermountain,TX,2017,12,"16,558",0,0,0,0,94
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,1,"4,053",0,0,0,0,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,2,"6,686",0,0,0,0,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,3,"11,366",0,0,42,102,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,4,"16,536",0,0,12,90,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,5,"24,811",0,0,222,903,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,6,"33,308",0,0,483,"2,163",0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,7,"42,738",0,0,420,"1,221",0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,8,"44,802",0,0,567,"1,251",0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,9,"24,421",0,0,177,567,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,10,"9,505",0,0,63,285,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,11,"7,738",0,0,30,84,0
Bighorn Canyon NRA,BICA,National Recreation Area,Intermountain,MT,2017,12,"5,872",0,0,0,3,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,1,"30,661",0,0,308,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,2,"34,689",0,0,562,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,3,"36,433",0,0,454,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,4,"41,287",0,0,296,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,5,"55,595",0,0,106,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,6,"46,085",0,0,38,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,7,"65,142",0,0,82,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,8,"41,633",0,0,48,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,9,"6,230",0,0,0,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,10,"19,456",0,0,28,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,11,"34,442",0,0,264,0,0
Biscayne NP,BISC,National Park,Southeast,FL,2017,12,"35,308",0,0,266,0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,1,"6,925",0,0,19,8,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,2,"3,361",0,0,24,7,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,3,"7,147",0,0,217,35,22
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,4,"11,292",0,0,804,307,65
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,5,"29,218",0,0,"2,290","1,602",253
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,6,"40,616",0,0,"3,895","2,309",217
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,7,"44,532",0,0,"3,868","2,549",420
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,8,"40,788",0,0,"3,205","2,017",385
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,9,"45,983",0,0,"2,776","2,741",156
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,10,"54,766",0,0,"1,367",493,170
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,11,"19,473",0,0,277,136,15
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2017,12,"3,042",0,0,53,53,5
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,1,"603,275",423,0,0,0,16
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,2,"684,811",865,0,0,0,43
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,3,"749,482","1,235",0,0,0,73
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,4,"1,208,278","4,741",0,821,320,190
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,5,"1,593,723","6,627",0,"5,502","3,529",114
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,6,"1,773,998","6,986",0,"10,620","6,487",148
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,7,"1,853,833","6,933",0,"14,006","7,504",97
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,8,"1,909,321","7,019",0,"10,838","6,060",268
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,9,"1,873,852","6,346",0,"9,350","4,711",327
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,10,"1,816,275","7,661",0,"12,103","7,420",120
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,11,"1,418,013",350,0,0,0,36
Blue Ridge PKWY,BLRI,National Parkway,Southeast,NC,2017,12,"608,904",720,0,0,0,15
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,1,60,0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,2,60,0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,3,266,0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,4,356,0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,5,"2,206",0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,6,"6,020",0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,7,"8,585",0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,8,"5,724",0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,9,"4,045",0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,10,"4,356",0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,11,200,0,0,0,0,0
Bluestone NSR,BLUE,National Wild & Scenic River,Northeast,WV,2017,12,150,0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,1,588,0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,2,"1,549",0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,3,"1,570",0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,4,"2,192",0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,5,"2,702",0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,6,"3,765",0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,7,"3,424",0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,8,"2,307",0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,9,"2,686",0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,10,"2,006",0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,11,"1,969",0,0,0,0,0
Booker T. Washington NM,BOWA,National Monument,Northeast,VA,2017,12,721,0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,1,"3,112",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,2,"3,886",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,3,"5,746",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,4,"9,005",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,5,"38,628",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,6,"96,191",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,7,"96,242",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,8,"88,054",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,9,"30,913",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,10,"21,137",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,11,"10,941",0,0,0,0,0
Boston African American NHS,BOAF,National Historic Site,Northeast,MA,2017,12,"9,296",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,1,"81,746",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,2,"91,458",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,3,"130,901",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,4,"266,617",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,5,"293,930",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,6,"486,745",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,7,"529,072",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,8,"440,546",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,9,"375,948",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,10,"396,640",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,11,"197,847",0,0,0,0,0
Boston NHP,BOST,National Historical Park,Northeast,MA,2017,12,"134,156",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,1,991,0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,2,"2,474",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,3,"3,131",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,4,"2,615",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,5,"2,777",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,6,"2,390",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,7,"3,973",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,8,"2,188",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,9,"1,174",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,10,"1,301",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,11,"1,206",0,0,0,0,0
Brown v. Board of Education NHS,BRVB,National Historic Site,Midwest,KS,2017,12,984,0,0,0,0,0
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,1,"27,774",403,0,26,252,7
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,2,"32,979",703,0,74,300,6
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,3,"82,110","2,644",0,922,"1,260",36
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,4,"153,242","5,248",0,"2,724","3,509",145
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,5,"330,743","6,939",0,"4,814","7,262",594
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,6,"376,786","6,896",0,"5,982","10,068",527
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,7,"416,608","8,762",0,"4,212","11,355",305
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,8,"403,964","8,051",0,"4,215","11,250",186
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,9,"380,586","6,370",0,"6,216","10,284",285
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,10,"243,118","5,898",0,"3,182","4,140",211
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,11,"74,761","1,543",0,787,"1,310",89
Bryce Canyon NP,BRCA,National Park,Intermountain,UT,2017,12,"49,013","1,068",0,338,396,23
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,1,"3,937",0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,2,"3,931",0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,3,"4,239",0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,4,"3,656",0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,5,"3,362",0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,6,"3,893",0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,7,"4,777",0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,8,"2,732",0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,9,338,0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,10,172,0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,11,"1,255",0,0,0,0,0
Buck Island Reef NM,BUIS,National Monument,Southeast,VI,2017,12,790,0,0,0,0,0
Buffalo NR,BUFF,National River,Midwest,AR,2017,1,"35,332",0,0,46,1,42
Buffalo NR,BUFF,National River,Midwest,AR,2017,2,"57,042",26,0,156,12,83
Buffalo NR,BUFF,National River,Midwest,AR,2017,3,"107,211",104,0,"3,168",901,"1,383"
Buffalo NR,BUFF,National River,Midwest,AR,2017,4,"118,447",161,0,"3,355",783,"2,318"
Buffalo NR,BUFF,National River,Midwest,AR,2017,5,"211,856",186,0,"6,766","1,900","7,676"
Buffalo NR,BUFF,National River,Midwest,AR,2017,6,"271,016",372,0,"11,303","3,160","12,546"
Buffalo NR,BUFF,National River,Midwest,AR,2017,7,"249,212",698,0,"6,417","2,839","4,859"
Buffalo NR,BUFF,National River,Midwest,AR,2017,8,"135,709",415,0,"2,961","1,793","1,607"
Buffalo NR,BUFF,National River,Midwest,AR,2017,9,"115,212",319,0,"4,540",694,"1,298"
Buffalo NR,BUFF,National River,Midwest,AR,2017,10,"85,854",216,0,"3,212",762,849
Buffalo NR,BUFF,National River,Midwest,AR,2017,11,"54,348",181,0,"1,458",249,735
Buffalo NR,BUFF,National River,Midwest,AR,2017,12,"30,091",9,0,221,18,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,1,"77,564",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,2,"74,228",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,3,"89,423",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,4,"96,176",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,5,"76,471",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,6,"83,558",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,7,"115,162",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,8,"94,224",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,9,"73,887",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,10,"69,224",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,11,"70,228",0,0,0,0,0
Cabrillo NM,CABR,National Monument,Pacific West,CA,2017,12,"77,758",0,0,0,0,0
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,1,"105,337",0,0,0,0,241
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,2,"139,483",0,0,0,0,208
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,3,"187,762",0,0,0,0,474
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,4,"185,867",0,0,0,0,423
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,5,"224,025",0,0,0,0,454
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,6,"172,854",0,0,0,0,124
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,7,"138,018",0,0,0,0,56
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,8,"144,612",0,0,0,0,122
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,9,"83,910",0,0,0,0,15
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,10,"65,255",0,0,0,0,0
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,11,"71,128",0,0,0,0,104
Canaveral NS,CANA,National Seashore,Southeast,FL,2017,12,"80,335",0,0,0,0,244
Cane River Creole NHP,CARI,National Historical Park,Southeast,LA,2017,1,"2,060",0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast,LA,2017,2,"1,739",0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast,LA,2017,3,"3,472",0,0,0,0,0
Cane River Creole NHP,CARI,National Historical Park,Southeast,LA,2017,4,"3,896",0,0,0,0,0
